review/appearance,beer/style,review/palate,review/taste,beer/name,review/timeUnix,beer/ABV,beer/beerId,beer/brewerId,review/timeStruct,review/overall,review/text,user/profileName,review/aroma,user/gender,user/birthdayRaw,user/birthdayUnix,user/ageInSeconds
3.5,Low Alcohol Beer,2.5,2.0,Buckler,1179004417,,5636,81,"{'isdst': 0, 'mday': 12, 'hour': 21, 'min': 13, 'sec': 37, 'mon': 5, 'year': 2007, 'yday': 132, 'wday': 5}",2.5,"Pours straw yellow with a two-finger creamy head that descends to a thin cover.		The smell is of some mild grainy sweetness.		The taste is of a mix of grainy and tonic-like sweetness. Blandness predominates. Salt in the finish gives it some dryness. 		It's watery, but not overly so for the style. Some sweetness lingers.		Not too pleasant for beer, but not terrible for the style. Anyway, in most cases, I would pick water over this, but if you want something of a beer flavor without the alcohol, it's not a bad choice.",jwc215,3.0,Male,"Feb 15, 1972",66988800.0,1351346647.0
3.5,Low Alcohol Beer,2.5,2.5,Buckler,1169907817,,5636,81,"{'isdst': 0, 'mday': 27, 'hour': 14, 'min': 23, 'sec': 37, 'mon': 1, 'year': 2007, 'yday': 27, 'wday': 5}",3.0,"This review of Buckler is part of N.A. Shootout (With Blanks) IV, the fourth in my series of head-to-head matchups of low alcohol beer. I've never had either one of them, nor have I heard anything positive or negative about them. It isn't often that I start out with an absolutely clean slate when doing a comparison tasting, so the final results should be interesting. Or not.		Pale straw with an attractive head of bright white foam that continues to look good as it melts. The texture, persistence and lace deposition is wonderful for both beers (given the style) and is remarkably similar. I hope the rest of this experience is as pleasantly surprising.		Buckler's nose wins by a nose since I can actually smell something and since that something smells like grain. The aroma isn't much different from a Euro pale lager, albeit a subpar one. Still, given the style, that's a major victory.		I'm pleasantly surprised with the way this beer tastes, especially since it contains almost no alcohol. Again, EPL comparisons would not be out of line. It's faintly grain-like and tastes like a watered-down version of light beer; something that I've always thought beer of this style should taste like, but which is almost never the case.		The mouthfeel is exceptionally light, as expected. No one pops one of these things open expecting anything else. I like the semi-perky bubbles of this beer more; at least there's something to give it a much needed spark and to keep me drinking.		Heineken has reason to be proud of Buckler. I doubt I'll ever buy it again, but it's one of the most drinkable low alcohol beers that I've ever had. It's certainly in the top three. It looks like N.A. Shootout (With Blanks) IV has a clear winner. Designated drivers never had it so good.",BuckeyeNation,2.5,,,,
4.0,Low Alcohol Beer,2.5,2.5,Buckler,1166676963,,5636,81,"{'isdst': 0, 'mday': 21, 'hour': 4, 'min': 56, 'sec': 3, 'mon': 12, 'year': 2006, 'yday': 355, 'wday': 3}",2.5,"Appearance: Pale golden color, with a moderate, snow-white head, thick patchy lacing, and slight carbonation.		Aroma: Slightly sweet caramel malt aroma, like unfermented wort, and a grassy hop note. In all, fairly pleasant.		Taste: Caramel malt note at the open, slightly sweeter than in a typical beer, this gradually fades as the taste progresses. Finishes dry with a mild, grassy hop note.		Mouth feel: Somewhat thin, with moderately sharp carbonation.		Drinkability/notes: Pleasant and refreshing, while not as satisfying as a normal beer, it would certainly serve well on those occasions when a beer with alcohol is not suitable.		Presentation: Packages in a short twelve-ounce brown glass bottle with a pop-off crown, served in a standard pint tap glass.",Pegasus,2.5,,,,
2.0,Low Alcohol Beer,4.0,4.0,Buckler,1144803291,,5636,81,"{'isdst': 0, 'mday': 12, 'hour': 0, 'min': 54, 'sec': 51, 'mon': 4, 'year': 2006, 'yday': 102, 'wday': 2}",3.5,"For years, I thought non-alcoholic beers barely existed. O'Douls was the only one I had ever heard of, but when I saw who made Buckler, I had to buy it.		Now I can enjoy the goodness of Heineken even when I have responsible things to do. A non-alcoholic Heineken? Is it even possible? Genius, pure genius. 		I love this beer, it tastes great and mimics Heineken's regular brew wonderfully. Most importantly, introduce this beer to people who only drink O'Douls--I'm sure they will be delighted to see there are other good tasting and smelling non-alcoholic beers.",dubman003,3.5,,,,
2.5,Low Alcohol Beer,2.5,3.5,Buckler,1144528207,,5636,81,"{'isdst': 0, 'mday': 8, 'hour': 20, 'min': 30, 'sec': 7, 'mon': 4, 'year': 2006, 'yday': 98, 'wday': 5}",3.0,"Poured a light yellow clear color with a rich, white, frothy head. Could have used a bit more color but otherwise nice to look at. Aroma was hops and clean malt--probably more hops in the nose than most N/A beers. Flavor was mostly malt that was very clean-tasting and a little lingering bitterness in the finish. Quite nice, actually. Had a bit of almost wheaty creaminess to it. Mouthfeel was a little flat but still had some character. Drinkability was pretty good for the style.		About as good an N/A as I've had. What makes this one stand out is the hop character, which I'd compare to Heineken or Beck's. Not bad at all. Of course, for $8+ a sixer, it had better be good!",shererjt,3.5,Male,"Jan 10, 1971",32342400.0,1385993047.0
3.0,Low Alcohol Beer,2.0,2.5,Buckler,1142904760,,5636,81,"{'isdst': 0, 'mday': 21, 'hour': 1, 'min': 32, 'sec': 40, 'mon': 3, 'year': 2006, 'yday': 80, 'wday': 1}",2.5,"Okay, so it's been over three weeks since I had a beer of any kind due to my Lenten promise. However, this being St. Patty's day and I'm in an Irish pub, I had to have something.		Buckler was my conscious-free answer. It's not good but it tasted enough like beer to be an okay alternative. Easy enough to drink but no mouthfeel at all. Reminded me of a poor Euro lager. Still better than not having anything at all though.",Backer2004,3.0,,,,
4.0,Low Alcohol Beer,3.0,3.5,Buckler,1140213202,,5636,81,"{'isdst': 0, 'mday': 17, 'hour': 21, 'min': 53, 'sec': 22, 'mon': 2, 'year': 2006, 'yday': 48, 'wday': 4}",3.5,Clear light straw color with a nice pillowy white head and very active carbonation. Adjunct aroma and flavor with a touch of fruitiness on the nose. Light-medium bodied with a decent finish; not nearly as smooth or creamy as I would have expected like Heineken.		Summary: Looks good. Overall average with much better N/A's out there available.		($5.49 / 6-pack),RBorsato,3.5,,,,
1.5,Low Alcohol Beer,1.5,1.5,Buckler,1130172872,,5636,81,"{'isdst': 0, 'mday': 24, 'hour': 16, 'min': 54, 'sec': 32, 'mon': 10, 'year': 2005, 'yday': 297, 'wday': 0}",1.0,"An oxidized like leather, and recycled paper smell; taste like yeast, and soft, the worst of the Na beers, serve in a shot glass or from the bottle, dont try with food, this beer had a 1% of alcohol then it has or it does not have alcohol?... 49% recommended.",tesguino,2.0,Male,,,
2.0,Low Alcohol Beer,2.0,3.0,Buckler,1116123321,,5636,81,"{'isdst': 0, 'mday': 15, 'hour': 2, 'min': 15, 'sec': 21, 'mon': 5, 'year': 2005, 'yday': 135, 'wday': 6}",2.5,"My wife will occationally buy an NA beer when shopping. Most are simply miserable. This one is actually drinkable. It pours like an unappealing macro lagerclear yellow with a fizzy, quickly falling head. The aroma is faint, but fairly nicegrassy, a hint of hops. The flavor is a bit sweet, with hops and grain present. Its thin, watery, and effervescent, but its also better than nearly all other NAs that Ive had. It wont hold a candle to a real beer, but Im actually pretty impressed.",Suds,2.5,,,,
3.0,Low Alcohol Beer,3.0,2.5,Buckler,1079839291,,5636,81,"{'isdst': 0, 'mday': 21, 'hour': 3, 'min': 21, 'sec': 31, 'mon': 3, 'year': 2004, 'yday': 81, 'wday': 6}",2.5,"Wanted a ""non-alcoholic"" beer so I could drive. Some taste but funny aftertaste. Decent looking head though pale in the glass. Beer aroma masked by hint of apple. Bit dry and low in taste but passable in a pinch as carbonation gets you through it. Beats a soft drink!",northyorksammy,3.0,,,,
1.0,Low Alcohol Beer,2.5,1.5,Buckler,1070335428,,5636,81,"{'isdst': 0, 'mday': 2, 'hour': 3, 'min': 23, 'sec': 48, 'mon': 12, 'year': 2003, 'yday': 336, 'wday': 1}",3.0,"Buckler pours light yellow and settles medium gold with no head whatsoever. Fact is, shaking a bottle of Buckler probably wouldn't create any head. This one smells sweet, possibly with a hint of lemon. It starts crisp and light almost without any ""beer"" taste at all. It is light bodied with a bit of apple flavoring, and finishes dry and bitter. 		Overall I judge Buckler to be a ""so-so"" non-alcoholic beer.",theozag,2.0,Male,"Feb 27, 1982",383644800.0,1034690647.0
4.0,Low Alcohol Beer,1.5,2.0,Buckler,1064126662,,5636,81,"{'isdst': 0, 'mday': 21, 'hour': 6, 'min': 44, 'sec': 22, 'mon': 9, 'year': 2003, 'yday': 264, 'wday': 6}",3.0,Golden with mounds of puffy white frosting. 	Light sulphur and veggies on the nose.	Begins fairly vacant of anything resembling flavor. Just a huge stinging carbonation. Remarkably similar to seltzer water. Traces of metal/sulphur/cabbage Heineken skunkiness late. Bone dry at the end.	Very thin and way too carbonated. 	Drinkable but supremely boring.,cokes,2.5,,,,
3.5,Low Alcohol Beer,2.5,3.0,Buckler,1053883380,,5636,81,"{'isdst': 0, 'mday': 25, 'hour': 17, 'min': 23, 'sec': 0, 'mon': 5, 'year': 2003, 'yday': 145, 'wday': 6}",3.5,"Bought locally (Grapevine refrigerated shelves), a few weeks in my fridge, reviewed 45F-65F.		There's a big, white, fairly dense head that collapses to a thin film. The collapse leaves some soapy, runny lacing. Not bad. The beer is very clear and gold.		Yoy! Big schpoonk on the nose, some underlying corn. The front is very light, with some grain/corn. The middle gets a little better... some malt pokes through the corn and there's a little tanginess to it. Nice. The finish is sweetish, but turns nicely dry. Overall, a good NA. There's plenty of flavor, and it's not too sweet or cloying. It's not my favorite NA, but it's close.",kbub6f,2.5,Male,"Feb 27, 1968",-58204800.0,1476540247.0
2.0,Low Alcohol Beer,3.0,3.5,Buckler,1053771859,,5636,81,"{'isdst': 0, 'mday': 24, 'hour': 10, 'min': 24, 'sec': 19, 'mon': 5, 'year': 2003, 'yday': 144, 'wday': 5}",2.5,"It passes the test for a nonalcoholic beer. An appearance right on the average with no present or appealing smell. However, its not too bitter but rather has a good, full malty taste that is appealing. I wonder how come heineken does not simply add alcohol to it and label it heineken instead of its current (and terrible) latter.",Andreji,2.0,,,,
2.0,Low Alcohol Beer,1.0,1.5,Buckler,1052203172,,5636,81,"{'isdst': 0, 'mday': 6, 'hour': 6, 'min': 39, 'sec': 32, 'mon': 5, 'year': 2003, 'yday': 126, 'wday': 1}",1.5,"Sampled a friend's at Thirsty Dog. About what you would expect of a NA produced by Heineken I suppose. Light gold color with a thin white head. Little lacing. Aroma is faint hops with a skunky aspect as well. Thin and watery and fizzy, with very mild hops and a somewhat filmy finish. I'd choose Warsteiner's NA over this any day.",Dogbrick,1.5,,,,
4.5,Low Alcohol Beer,3.0,2.0,Buckler,1046493564,,5636,81,"{'isdst': 0, 'mday': 1, 'hour': 4, 'min': 39, 'sec': 24, 'mon': 3, 'year': 2003, 'yday': 60, 'wday': 5}",2.0,"12 oz brown bottle with no freshness date, product of Holland.		Appearance: An incredible white head with superior lacing, perfect 	clarity as well.		Smell: Lots of grassy and hay like aromas, a touch of sweetness that reminds me of unfermented beer.		Taste & Mouthfeel: Flash of sweetness up front with a grassy hop 	bitterness, stalled malt flavour drops to a thin watery graininess. Hops seem to hold onto a processed flavour. Finishes very dry with very little after taste.		Drinkability & Notes: The thin malt and processed hop flavour don't do much other than leave things bland. Don't bother with this one if you are desperate for a good tasting near beer. It was good to cook with and that is about it.",Jason,2.5,,,,
4.0,Low Alcohol Beer,2.5,3.0,Buckler,1038820391,,5636,81,"{'isdst': 0, 'mday': 2, 'hour': 9, 'min': 13, 'sec': 11, 'mon': 12, 'year': 2002, 'yday': 336, 'wday': 0}",3.0,Since my brother has started drinking NA beer he has settled on this particular beer. During his visit he offered me a bottle to check it out and so I did.	Looks like any other light american lager. Pale straw color with a tight head on it. Somewhat high carbonation which is ok for the style. 	It has a very sweet taste to it and an apple nose (acetylhyde). Overall its passable as a beer if you cannot drink the real stuff.	Disclaimer - I have not tried any other NA's so I am simply comparing to light lagers such as Bud Light.,blkknight02,3.0,,,,
3.0,Low Alcohol Beer,4.0,4.0,Buckler,1030126760,,5636,81,"{'isdst': 0, 'mday': 23, 'hour': 18, 'min': 19, 'sec': 20, 'mon': 8, 'year': 2002, 'yday': 235, 'wday': 4}",4.0,"Buckler pours a golden amber from its 12oz brown glass bottle. Head forms nicely then fades to just a wispy ring.		Nose is toasted malt with a slight hops. Palate is a real nice toasted malt and a malty sweetness, followed by a slightly bitter hops. 		Buckler is brewed by Heineken... This is a very nice Beer and Buckler comes in a brown bottle too, from Heineken, I just dont get it.",BeerBob,4.0,,,,
2.5,Low Alcohol Beer,3.0,2.5,Buckler 0%,1130363970,,26604,81,"{'isdst': 0, 'mday': 26, 'hour': 21, 'min': 59, 'sec': 30, 'mon': 10, 'year': 2005, 'yday': 299, 'wday': 2}",3.0,"A real NA beer, sister of buckler SIN, this beer really ,it really knows to beer, and also it fulfills its promise 0% ; alcohol, malt, and broiled hops are present in its smell; taste soft and harmonious for this style of beer, try with salads and vegetarian food; 75% recommended.",tesguino,3.0,Male,,,
2.5,Low Alcohol Beer,3.5,3.0,P̩csi Radler Lemon,1151260764,1.4,31328,11941,"{'isdst': 0, 'mday': 25, 'hour': 18, 'min': 39, 'sec': 24, 'mon': 6, 'year': 2006, 'yday': 176, 'wday': 6}",4.0,"I have been told that this shady of lager and lemonade is very popular in southern Germany. And apparently in Hungary too		The colour is straw yellow. The foam sinks immediately down to a thin white ring with a loud fizzing sound. There is no lace. 		The smell is very sweet with notes of lemonade and lemonade. Maybe a weak hint of lager beer too. I dont know how to rate this really. 		The taste is also very sweet with notes of lemon (both natural and artificial). But after a while, a dry yeasty note of lager appears. The aftertaste got some dry malty notes and perhaps even some bitterness. But the lemonade flavour dominates even there. 		A very refreshing drink even if it is on the border of being a beer, though. 		The carbonation is very refreshing but not too sharp. Big bubbles.",bark,2.5,Male,"Jul 7, 1973",110876400.0,1307459047.0
