review/overall,user/gender,beer/style,user/ageInSeconds,beer/beerId,beer/ABV,beer/name
3.5,Male,American Porter,933347047.0,2780,6.0,The Captain's Porter
3.5,Male,American Porter,1507212247.0,2780,6.0,The Captain's Porter
4.0,Male,American Porter,1044885847.0,2780,6.0,The Captain's Porter
4.0,Male,American Porter,1474034647.0,2780,6.0,The Captain's Porter
4.5,Male,American Pale Ale (APA),1560438247.0,41683,4.0,Slow-Vannah Pale Ale
4.0,Male,American Pale Ale (APA),1049555047.0,41683,4.0,Slow-Vannah Pale Ale
4.0,Male,American Pale Ale (APA),1042207447.0,41683,4.0,Slow-Vannah Pale Ale
4.0,Male,American Double / Imperial IPA,1042207447.0,29142,9.5,Oatboy Imperial IPA
4.0,Male,Hefeweizen,1507212247.0,2776,5.5,Hefe-Weizen
4.0,Male,Hefeweizen,1232028247.0,2776,5.5,Hefe-Weizen
4.0,Male,Tripel,854633048.0,38226,10.0,Dixie Crystal Beer
4.5,Male,Tripel,933347047.0,38226,10.0,Dixie Crystal Beer
3.5,Male,Tripel,1507212247.0,38226,10.0,Dixie Crystal Beer
4.0,Male,Irish Dry Stout,1294668247.0,55193,7.5,Skunk-Ape Stout
4.0,Male,Irish Dry Stout,918309847.0,55193,7.5,Skunk-Ape Stout
4.0,Male,KÃ¶lsch,1044885847.0,2726,4.6,Claire De Lune
3.0,Male,American IPA,1066917848.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1294668247.0,2725,5.8,Swamp Fox IPA
3.5,Male,American IPA,918309847.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1736431448.0,2725,5.8,Swamp Fox IPA
3.5,Male,American IPA,1049555047.0,2725,5.8,Swamp Fox IPA
3.0,Male,American IPA,1560438247.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1634047447.0,2725,5.8,Swamp Fox IPA
3.5,Male,American IPA,933347047.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1044885847.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1042207447.0,2725,5.8,Swamp Fox IPA
4.0,Male,American IPA,1474034647.0,2725,5.8,Swamp Fox IPA
4.0,Male,MÃ¤rzen / Oktoberfest,1039010647.0,8717,4.9,Savannah Fest Beer
3.5,Male,MÃ¤rzen / Oktoberfest,933347047.0,8717,4.9,Savannah Fest Beer
3.0,Male,MÃ¤rzen / Oktoberfest,1507212247.0,8717,4.9,Savannah Fest Beer
3.5,Male,MÃ¤rzen / Oktoberfest,1736431448.0,8717,4.9,Savannah Fest Beer
4.0,Male,MÃ¤rzen / Oktoberfest,1474034647.0,8717,4.9,Savannah Fest Beer
3.0,Male,Fruit / Vegetable Beer,1019228647.0,34569,4.5,The Tater Ale
3.0,Male,Fruit / Vegetable Beer,933347047.0,34569,4.5,The Tater Ale
3.0,Male,Scotch Ale / Wee Heavy,1137506648.0,17010,7.0,Wee Beast (Cuillin Beast)
3.5,Male,Scotch Ale / Wee Heavy,1351346647.0,17010,7.0,Wee Beast (Cuillin Beast)
4.5,Male,Scotch Ale / Wee Heavy,1361199847.0,17010,7.0,Wee Beast (Cuillin Beast)
3.5,Male,Scotch Ale / Wee Heavy,1048691047.0,17010,7.0,Wee Beast (Cuillin Beast)
4.0,Male,Scotch Ale / Wee Heavy,1019228647.0,17010,7.0,Wee Beast (Cuillin Beast)
3.5,Male,Scotch Ale / Wee Heavy,1035641047.0,17010,7.0,Wee Beast (Cuillin Beast)
3.5,Male,Scotch Ale / Wee Heavy,1217343847.0,17010,7.0,Wee Beast (Cuillin Beast)
3.5,Male,Scotch Ale / Wee Heavy,1214751848.0,17010,7.0,Wee Beast (Cuillin Beast)
4.0,Male,Scotch Ale / Wee Heavy,983027047.0,17010,7.0,Wee Beast (Cuillin Beast)
2.0,Male,Scotch Ale / Wee Heavy,1433862247.0,17010,7.0,Wee Beast (Cuillin Beast)
4.0,Male,Scotch Ale / Wee Heavy,1307459047.0,17010,7.0,Wee Beast (Cuillin Beast)
4.5,Male,Scottish Ale,1100786647.0,36661,4.2,Tigh Dearg Ale
3.5,Male,English Pale Ale,1485093847.0,11456,4.2,Red Cuillin
3.5,Male,English Pale Ale,1204383847.0,11456,4.2,Red Cuillin
4.5,Male,English Pale Ale,1100786647.0,11456,4.2,Red Cuillin
4.5,Male,English Pale Ale,1236524648.0,11456,4.2,Red Cuillin
4.0,Male,English Pale Ale,1307459047.0,11456,4.2,Red Cuillin
4.0,Male,English Bitter,1485093847.0,11709,4.3,Hebridean Gold Porridge Oat Ale
4.0,Male,English Bitter,1204383847.0,11709,4.3,Hebridean Gold Porridge Oat Ale
4.0,Male,Scottish Ale,1204383847.0,1557,4.5,Black Cuillin
3.5,Male,Scottish Ale,1485093847.0,1557,4.5,Black Cuillin
3.5,Male,Scottish Ale,1100786647.0,1557,4.5,Black Cuillin
2.0,Male,English Porter,1125669847.0,44579,5.6,Dark Star Porter
3.5,Male,English Porter,1234447447.0,44579,5.6,Dark Star Porter
3.5,Male,English Porter,1023894247.0,44579,5.6,Dark Star Porter
4.0,Male,English Porter,1405350247.0,44579,5.6,Dark Star Porter
3.5,Male,English Porter,1526483047.0,44579,5.6,Dark Star Porter
3.5,Male,English Porter,1288883047.0,44579,5.6,Dark Star Porter
3.5,Male,Altbier,1019228647.0,45132,4.19,Altbier
4.0,Male,Altbier,992876647.0,45132,4.19,Altbier
3.0,Male,Altbier,1288883047.0,45132,4.19,Altbier
4.5,Male,American Pale Ale (APA),1013958247.0,39289,5.79,American Pale Ale
3.5,Male,American Pale Ale (APA),1080572647.0,39289,5.79,American Pale Ale
4.0,Male,American Pale Ale (APA),1385993047.0,39289,5.79,American Pale Ale
4.0,Male,American Pale Ale (APA),1023894247.0,39289,5.79,American Pale Ale
3.0,Male,American Pale Ale (APA),958748647.0,39289,5.79,American Pale Ale
4.0,Male,American Pale Ale (APA),1234447447.0,39289,5.79,American Pale Ale
4.0,Male,American Pale Ale (APA),1405350247.0,39289,5.79,American Pale Ale
3.0,Male,American Pale Ale (APA),1432220647.0,39289,5.79,American Pale Ale
3.5,Male,American Pale Ale (APA),1505225047.0,39289,5.79,American Pale Ale
4.0,Female,American Pale Ale (APA),1083164647.0,39289,5.79,American Pale Ale
4.5,Male,American Pale Ale (APA),1244300647.0,39289,5.79,American Pale Ale
4.5,Male,American Pale Ale (APA),1571321047.0,39289,5.79,American Pale Ale
4.0,Male,English Bitter,1215529447.0,56978,4.2,Battery Hill Bitter
4.0,Male,English Bitter,1233410647.0,56978,4.2,Battery Hill Bitter
4.0,Male,English Bitter,928595047.0,56978,4.2,Battery Hill Bitter
4.0,Male,American IPA,1094306647.0,60704,6.0,Herkulean IPA
4.0,Male,American IPA,928595047.0,60704,6.0,Herkulean IPA
3.5,Male,Dubbel,941033048.0,56981,6.5,Dubbelicious
3.0,Male,Dubbel,928595047.0,56981,6.5,Dubbelicious
4.0,Male,Dubbel,1512050647.0,56981,6.5,Dubbelicious
4.0,Male,Dubbel,928595047.0,56981,6.5,Dubbelicious
4.0,Male,Keller Bier / Zwickel Bier,3581417047.0,56980,4.2,Swannanoa Sunset
5.0,Male,Keller Bier / Zwickel Bier,1318860247.0,57668,4.2,Toubab Brewe
4.5,Male,Keller Bier / Zwickel Bier,928595047.0,57668,4.2,Toubab Brewe
3.5,Male,American Porter,928595047.0,65447,5.9,Burning Barrel
4.0,Male,American Porter,1215529447.0,65447,5.9,Burning Barrel
4.0,Male,American Porter,928595047.0,65447,5.9,Burning Barrel
4.0,Male,American Porter,1094306647.0,65447,5.9,Burning Barrel
4.0,Male,English Strong Ale,928595047.0,56982,9.0,Meet Your Maker
4.5,Male,English Strong Ale,1094306647.0,56982,9.0,Meet Your Maker
4.0,Male,American Pale Ale (APA),928595047.0,58940,5.0,Antebellum Ale
5.0,Male,Doppelbock,928595047.0,62717,6.0,Germinator Doppelbock
3.5,Male,KÃ¶lsch,938095448.0,72425,4.5,Old Orange Street Fair
3.5,Male,American Pale Lager,2366546647.0,54060,5.0,Amalgamated Zoigl
4.0,Male,American Black Ale,928595047.0,74672,10.0,Deceiver
4.0,Male,American Amber / Red Ale,928595047.0,74676,5.0,Ramble On Red
4.0,Male,American Double / Imperial IPA,1060095847.0,74683,8.85,NoDa Rye Z'd
4.0,Male,American Double / Imperial IPA,928595047.0,74683,8.85,NoDa Rye Z'd
4.5,Male,American Porter,1060095847.0,74675,6.2,Coco Loco
4.0,Male,American Porter,928595047.0,74675,6.2,Coco Loco
4.0,Male,Winter Warmer,928595047.0,76508,7.2,Naughty List
3.0,Male,American Pale Ale (APA),825087847.0,65210,5.8,Pale Ale
4.0,Male,American IPA,825087847.0,65197,8.3,IPA
4.0,Male,Irish Dry Stout,825087847.0,65209,5.0,Irish Stout
4.0,Male,Hefeweizen,825087847.0,65208,5.0,Hefeweizen
3.5,Male,American Brown Ale,825087847.0,65211,5.7,Brown Ale
4.0,Male,American Blonde Ale,1235833447.0,61800,4.8,Blonde Ambition
4.0,Male,American Stout,1021302247.0,61801,6.5,Snaggletooth Stout
4.0,Male,American Double / Imperial IPA,1235833447.0,65282,8.7,Hoppocratic Oath
4.0,Male,Saison / Farmhouse Ale,1235833447.0,70562,7.25,Conscious Sedaison
4.0,Male,Rye Beer,1235833447.0,64348,6.6,Sleigh Ryed
4.5,Male,Smoked Beer,797526247.0,69677,7.0,Rex Attitude
4.5,Male,Smoked Beer,1021475047.0,69677,7.0,Rex Attitude
4.0,Male,Smoked Beer,935157847.0,69677,7.0,Rex Attitude
3.5,Male,American Amber / Red Ale,1021475047.0,69866,6.8,Hud-a-wa' Strong
4.0,Male,American Amber / Red Ale,797526247.0,69866,6.8,Hud-a-wa' Strong
3.5,Male,American Amber / Red Ale,1191161047.0,69866,6.8,Hud-a-wa' Strong
4.0,Male,Belgian Pale Ale,797526247.0,62884,5.0,Return To Magenta
4.0,Male,American Amber / Red Ale,935157847.0,76685,6.8,Red Rackham
2.0,Male,American Amber / Red Ale,1021475047.0,76685,6.8,Red Rackham
3.5,Male,American Pale Ale (APA),797526247.0,61425,6.0,Motueka Monster
3.5,Male,Saison / Farmhouse Ale,1021475047.0,72146,8.0,Her Majesty 2011
4.5,Male,Saison / Farmhouse Ale,797526247.0,72146,8.0,Her Majesty 2011
4.0,Male,Saison / Farmhouse Ale,1191161047.0,72146,8.0,Her Majesty 2011
3.5,Male,American Black Ale,1098453847.0,66818,6.0,Pot Kettle Black
4.5,Male,American Black Ale,935157847.0,66818,6.0,Pot Kettle Black
4.5,Male,American Black Ale,797526247.0,66818,6.0,Pot Kettle Black
4.0,Male,American Black Ale,1021475047.0,66818,6.0,Pot Kettle Black
4.0,Male,American Black Ale,1012313047.0,66818,6.0,Pot Kettle Black
4.0,Male,American IPA,935157847.0,75907,7.0,Digital IPA
4.5,Male,American IPA,1021475047.0,75907,7.0,Digital IPA
4.5,Male,American IPA,1098453847.0,75907,7.0,Digital IPA
4.5,Male,American IPA,1244300647.0,75907,7.0,Digital IPA
4.0,Male,American Pale Ale (APA),797526247.0,61417,6.0,Yakima Monster
3.5,Male,American Pale Ale (APA),1609855447.0,59983,5.5,White Buffalo Peace Ale
3.5,Male,Irish Red Ale,1609855447.0,59984,5.4,Red Lady Ale
3.5,Male,Oatmeal Stout,1609855447.0,59986,4.5,Rodeo Stout
3.0,Male,American Pale Wheat Ale,1077375847.0,16893,5.0,Golden Hawk Wheat
3.5,Male,American Amber / Red Ale,1077375847.0,16894,4.1,Red Rocket Amber Ale
4.0,Male,American Stout,1077375847.0,5617,5.25,Black Cobra Stout
1.5,Male,Extra Special / Strong Bitter (ESB),1051974247.0,16892,3.8,Flying Aces Ale
4.0,Male,Extra Special / Strong Bitter (ESB),1077375847.0,16892,3.8,Flying Aces Ale
2.0,Male,English Brown Ale,1263823447.0,22213,4.37,Brown Nose Ale
4.0,Male,American Adjunct Lager,1129471447.0,35064,5.0,Meta Export Lager
4.0,Male,American Adjunct Lager,1050246247.0,35064,5.0,Meta Export Lager
3.5,Male,American Double / Imperial IPA,1050246247.0,53679,8.4,Ballz Deep Double IPA
3.0,Male,American Double / Imperial IPA,1019228647.0,53679,8.4,Ballz Deep Double IPA
3.5,Male,American Double / Imperial IPA,861894247.0,53679,8.4,Ballz Deep Double IPA
3.0,Male,American Double / Imperial IPA,1137506648.0,53679,8.4,Ballz Deep Double IPA
4.0,Male,Winter Warmer,1137506648.0,65639,7.1,Santa's Smokin' Winter Warmer
4.5,Male,American IPA,1149865447.0,58129,5.8,Rude Parrot
4.0,Male,American IPA,1137506648.0,58129,5.8,Rude Parrot
3.5,Male,English Pale Ale,1050246247.0,53677,5.4,British Pale Ale
3.5,Male,American Stout,1137506648.0,54724,6.8,Port Royal Stout
4.5,Male,American IPA,1137506648.0,38212,6.5,Yankee Clipper IPA
4.0,Male,Rye Beer,1126879447.0,72329,6.0,Hop Rye Pale
4.0,Male,Chile Beer,1347285847.0,41788,4.8,Chili Beer
4.0,Male,Rye Beer,1480255447.0,64538,6.0,Rising River Rye
4.0,Male,Czech Pilsener,1021475047.0,13548,5.0,Bernard Celebration Lager
4.5,Male,Czech Pilsener,919955047.0,64262,3.8,Bernard Light 10Â° - Bernard Sv&#283;tlÃ© Pivo 10Â°
5.0,Male,Czech Pilsener,1307459047.0,64262,3.8,Bernard Light 10Â° - Bernard Sv&#283;tlÃ© Pivo 10Â°
3.0,Male,Euro Dark Lager,1307459047.0,18573,4.5,Bernard Semi-dark Lager (polotmavy Lezak)
3.0,Male,Czech Pilsener,1412345047.0,19309,4.7,Bernard Svetly Lezak
3.5,Male,Czech Pilsener,905004248.0,19309,4.7,Bernard Svetly Lezak
4.0,Male,Schwarzbier,1021475047.0,64327,5.1,Bernard Dark
2.0,Male,Low Alcohol Beer,957884647.0,53523,0.5,Bernard S &#269;istou Hlavou
3.0,Male,Euro Dark Lager,895849448.0,21521,5.0,Bernard Cerne
4.0,Male,Euro Dark Lager,1908457447.0,21521,5.0,Bernard Cerne
3.5,Male,Euro Dark Lager,1736431448.0,21521,5.0,Bernard Cerne
4.5,Male,Euro Dark Lager,1204383847.0,21521,5.0,Bernard Cerne
3.5,Male,Czech Pilsener,1441375447.0,13583,5.0,Bernard SvÃ¡te&#269;nÃ­ LeÂÃ¡k
4.0,Male,American Strong Ale,1010239447.0,46683,8.1,Twice Bitten
3.0,Male,American Stout,1149519847.0,43396,6.2,Steel Valley Stout
2.5,Male,Vienna Lager,804697448.0,5547,5.8,Red Stallion
3.0,Male,Vienna Lager,1229004247.0,5547,5.8,Red Stallion
3.0,Male,Bock,1205939047.0,67820,7.0,Spring Bock
2.5,Male,Munich Dunkel Lager,895849448.0,70732,5.5,Raudonyu Dobilu Alus
4.5,Male,American IPA,1198937047.0,23013,6.0,Brouemont India Pale
4.0,Male,Smoked Beer,1198937047.0,44687,5.5,Porter Fume
3.5,Male,American Double / Imperial IPA,1209135847.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,948549847.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1813935847.0,56115,10.0,Hop Dam Triple IPA
3.0,Male,American Double / Imperial IPA,1189001047.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,1159797847.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1019055847.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1066917848.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1778252647.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,3581417047.0,56115,10.0,Hop Dam Triple IPA
2.0,Male,American Double / Imperial IPA,1263823447.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,1038751447.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,796316647.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,1495724647.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,1288883048.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1060441448.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,865523048.0,56115,10.0,Hop Dam Triple IPA
3.0,Male,American Double / Imperial IPA,1007733847.0,56115,10.0,Hop Dam Triple IPA
3.0,Male,American Double / Imperial IPA,1656428648.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,940514648.0,56115,10.0,Hop Dam Triple IPA
2.5,Male,American Double / Imperial IPA,999439447.0,56115,10.0,Hop Dam Triple IPA
3.0,Male,American Double / Imperial IPA,834246247.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,928595047.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,1080572647.0,56115,10.0,Hop Dam Triple IPA
3.0,Male,American Double / Imperial IPA,1579701848.0,56115,10.0,Hop Dam Triple IPA
4.0,Male,American Double / Imperial IPA,1700748247.0,56115,10.0,Hop Dam Triple IPA
2.5,Male,American Double / Imperial IPA,1168610647.0,56115,10.0,Hop Dam Triple IPA
4.5,Male,American Double / Imperial IPA,1100873047.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,1170165847.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,913730648.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,1125669847.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,American Double / Imperial IPA,896886247.0,56115,10.0,Hop Dam Triple IPA
5.0,Male,American Double / Imperial IPA,1199369047.0,56115,10.0,Hop Dam Triple IPA
3.5,Male,Hefeweizen,865523048.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1495724647.0,36862,6.0,Wild Frog Wheat Ale
4.5,Male,Hefeweizen,898787047.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1244300647.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1051628647.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1351346647.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1221487447.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,927644647.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1234447447.0,36862,6.0,Wild Frog Wheat Ale
4.5,Male,Hefeweizen,1129471447.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1159797847.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1215788647.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1330787047.0,36862,6.0,Wild Frog Wheat Ale
4.0,Male,Hefeweizen,1500995047.0,36862,6.0,Wild Frog Wheat Ale
2.5,Male,American Double / Imperial IPA,1200751448.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,877529047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1132581847.0,37518,8.2,Mean Manalishi Double I.P.A.
2.0,Male,American Double / Imperial IPA,1027350247.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1042207447.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1080572647.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1221487447.0,37518,8.2,Mean Manalishi Double I.P.A.
5.0,Male,American Double / Imperial IPA,1307459047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1878303847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1010239447.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1011708247.0,37518,8.2,Mean Manalishi Double I.P.A.
2.5,Male,American Double / Imperial IPA,1016982248.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1186239847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1863698647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1150815848.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1094306647.0,37518,8.2,Mean Manalishi Double I.P.A.
2.5,Male,American Double / Imperial IPA,1512050647.0,37518,8.2,Mean Manalishi Double I.P.A.
2.0,Male,American Double / Imperial IPA,877269847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1045667047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1351346647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,3581417047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1209135847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1495724647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1591542247.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1449410647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1208963047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1284822247.0,37518,8.2,Mean Manalishi Double I.P.A.
2.5,Male,American Double / Imperial IPA,1178031847.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1185635047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1170165847.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1159797847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,891443047.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,905004248.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1007733847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,961945447.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1700748247.0,37518,8.2,Mean Manalishi Double I.P.A.
2.5,Male,American Double / Imperial IPA,1505225047.0,37518,8.2,Mean Manalishi Double I.P.A.
2.5,Male,American Double / Imperial IPA,949759448.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1051974247.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1037455447.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1088694247.0,37518,8.2,Mean Manalishi Double I.P.A.
3.0,Male,American Double / Imperial IPA,1579701848.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1500995047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1189001047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,894726248.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1022943847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,994259047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1378562647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1778252647.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1018623848.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,937490647.0,37518,8.2,Mean Manalishi Double I.P.A.
3.5,Male,American Double / Imperial IPA,1594739047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1368630247.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1059059047.0,37518,8.2,Mean Manalishi Double I.P.A.
5.0,Male,American Double / Imperial IPA,981813847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,925571047.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1813935847.0,37518,8.2,Mean Manalishi Double I.P.A.
4.0,Male,American Double / Imperial IPA,1215788647.0,37518,8.2,Mean Manalishi Double I.P.A.
4.5,Male,American Double / Imperial IPA,1062857047.0,37518,8.2,Mean Manalishi Double I.P.A.
